Class,730nm,760nm,810nm,860nm,900nm,940nm,Brix (%),Sample No.
Sweet,257.9791564941406,169.3337860107422,348.1594543457031,2466.17822265625,122.5068817138672,52.33359909057617,8.2,28
Sweet,246.62158203125,161.71376037597656,338.3896789550781,2478.938232421875,125.96752166748048,52.33359909057617,8.2,28
Sweet,257.1679077148437,168.4871063232422,357.04107666015625,2199.376220703125,125.96752166748048,55.29587936401367,8.2,28
Sweet,240.9427947998047,163.4071044921875,361.4819030761719,2434.85791015625,129.4281768798828,58.25815582275391,8.2,28
Sweet,254.734130859375,171.873779296875,356.1529235839844,2154.135986328125,123.19900512695312,55.29587936401367,8.2,28
Sweet,253.11163330078125,184.5738220214844,367.6990356445313,2126.295654296875,123.8911361694336,56.28330612182617,8.2,28
Sweet,279.883056640625,193.0405120849609,412.1071166992188,2430.218017578125,124.58326721191406,56.28330612182617,8.2,28
Sweet,263.657958984375,187.9604949951172,380.13330078125,2337.417236328125,128.04391479492188,57.27073287963867,8.2,28
Sweet,265.28045654296875,182.88047790527344,383.6859436035156,2168.055908203125,111.43280792236328,45.42161560058594,8.2,28
Sweet,276.6380310058594,190.50050354003903,393.4557189941406,2191.256103515625,121.12261962890624,54.30845260620117,8.2,28
Sweet,274.2042541503906,185.4204864501953,380.13330078125,2437.177978515625,119.04623413085938,51.34617233276367,8.2,28
Sweet,250.6778564453125,174.41378784179688,354.3765869140625,2386.1376953125,123.19900512695312,52.33359909057617,8.2,28
Sweet,251.48912048339844,173.56712341308594,357.9292297363281,2113.53564453125,121.81475067138672,57.27073287963867,8.2,28
Sweet,270.959228515625,182.88047790527344,359.70556640625,2162.255859375,110.74068450927734,47.39646911621094,8.2,28
Sweet,253.92288208007807,181.1871490478516,358.8174133300781,2304.93701171875,116.96984100341795,50.35874557495117,8.2,28
Sweet,263.657958984375,183.72715759277344,389.0149230957031,2408.177734375,118.3541030883789,55.29587936401367,8.2,28
Sweet,229.5852203369141,165.10043334960938,357.04107666015625,2190.09619140625,114.8934555053711,52.33359909057617,8.2,28
Sweet,231.20773315429688,162.5604248046875,322.4027709960937,2048.5751953125,110.04855346679688,39.49705505371094,8.2,28
Sweet,235.26400756835932,161.71376037597656,352.60028076171875,2034.655029296875,112.81707000732422,40.48448181152344,8.2,28
Sweet,237.69778442382807,170.18045043945312,349.0476379394531,1975.4945068359373,117.66197204589844,53.32102584838867,8.2,28
Sweet,257.1679077148437,182.88047790527344,382.79779052734375,2268.976806640625,114.8934555053711,52.33359909057617,8.2,28
Sweet,242.5653076171875,172.720458984375,353.4884338378906,2043.93505859375,118.3541030883789,47.39646911621094,8.2,28
Sweet,274.2042541503906,197.2738494873047,419.21240234375,2402.377685546875,123.8911361694336,56.28330612182617,8.2,28
Sweet,253.92288208007807,182.0338134765625,385.4622497558594,2171.535888671875,122.5068817138672,53.32102584838867,8.2,28
Sweet,265.28045654296875,189.65383911132807,394.3438720703125,2358.29736328125,113.50920104980467,51.34617233276367,8.2,28
Sweet,262.8466796875,186.26715087890625,397.89654541015625,2255.056640625,119.04623413085938,52.33359909057617,8.2,28
Sweet,279.883056640625,187.9604949951172,394.3438720703125,2516.05859375,121.12261962890624,49.37131881713867,8.2,28
Sweet,265.28045654296875,185.4204864501953,394.3438720703125,2437.177978515625,121.81475067138672,53.32102584838867,8.2,28
Sweet,244.1878204345703,167.64044189453125,342.8305053710937,2070.615234375,115.58558654785156,51.34617233276367,8.2,28
Sweet,257.1679077148437,181.1871490478516,365.0345458984375,2277.0966796875,120.43048858642578,54.30845260620117,8.2,28
Sweet,296.108154296875,204.8938751220703,435.1993408203125,2819.980712890625,126.65965270996094,56.28330612182617,9.6,29
Sweet,287.99560546875,195.5805206298828,398.7846984863281,2366.41748046875,123.19900512695312,53.32102584838867,9.6,29
Sweet,276.6380310058594,191.34716796875,389.903076171875,2241.136474609375,117.66197204589844,54.30845260620117,9.6,29
Sweet,242.5653076171875,163.4071044921875,360.5937194824219,2339.7373046875,103.81938934326172,43.44676208496094,9.6,29
Sweet,243.37657165527344,164.25376892089844,319.73828125,2146.015869140625,128.04391479492188,50.35874557495117,9.6,29
Sweet,256.3566589355469,176.95379638671875,369.475341796875,2281.73681640625,122.5068817138672,56.28330612182617,9.6,29
Sweet,240.9427947998047,176.1071319580078,362.37005615234375,2288.69677734375,116.96984100341795,50.35874557495117,9.6,29
Sweet,249.05535888671875,165.10043334960938,373.9161682128906,2309.576904296875,123.8911361694336,52.33359909057617,9.6,29
Sweet,219.03890991210932,162.5604248046875,329.508056640625,2475.458251953125,125.27539825439452,53.32102584838867,9.6,29
Sweet,242.5653076171875,165.10043334960938,359.70556640625,2352.497314453125,119.73835754394533,51.34617233276367,9.6,29
Sweet,257.9791564941406,175.26046752929688,372.1398315429688,2277.0966796875,116.96984100341795,55.29587936401367,9.6,29
Sweet,197.1350250244141,149.8603973388672,325.9554138183594,2215.6162109375,111.43280792236328,48.38389205932617,9.6,29
Sweet,262.8466796875,175.26046752929688,344.6068115234375,2318.857177734375,116.27771759033205,53.32102584838867,9.6,29
Sweet,245.81033325195312,163.4071044921875,338.3896789550781,1983.6146240234373,111.43280792236328,50.35874557495117,9.6,29
Sweet,227.1514587402344,152.40040588378906,299.310546875,2242.296630859375,105.8957748413086,48.38389205932617,9.6,29
Sweet,202.8137969970703,138.85369873046875,302.8632202148437,2381.49755859375,112.12493896484376,53.32102584838867,9.6,29
Sweet,262.8466796875,190.50050354003903,392.5675659179688,2513.738525390625,103.81938934326172,45.42161560058594,9.6,29
Sweet,256.3566589355469,182.88047790527344,387.2385864257813,2279.416748046875,112.12493896484376,50.35874557495117,9.6,29
Sweet,202.8137969970703,147.3203887939453,317.9619445800781,2452.258056640625,110.04855346679688,44.43418884277344,9.6,29
Sweet,168.7410888671875,134.620361328125,274.4420166015625,2431.3779296875,110.04855346679688,44.43418884277344,9.6,29
Sweet,257.1679077148437,179.49380493164062,348.1594543457031,2259.696533203125,112.12493896484376,45.42161560058594,9.6,29
Sweet,259.6016845703125,173.56712341308594,365.9226989746094,2072.935302734375,116.96984100341795,47.39646911621094,9.6,29
Sweet,250.6778564453125,171.873779296875,335.7251892089844,2231.8564453125,121.81475067138672,51.34617233276367,9.6,29
Sweet,264.4692077636719,189.65383911132807,399.6728515625,2510.258544921875,117.66197204589844,47.39646911621094,9.6,29
Sweet,279.883056640625,193.0405120849609,405.0018310546875,2585.658935546875,123.8911361694336,50.35874557495117,9.6,29
Sweet,275.8267822265625,190.50050354003903,407.6663208007813,2226.056396484375,118.3541030883789,43.44676208496094,9.6,29
Sweet,253.92288208007807,169.3337860107422,362.37005615234375,2383.817626953125,113.50920104980467,43.44676208496094,9.6,29
Sweet,319.6345520019531,206.5872039794922,383.6859436035156,2847.821044921875,125.96752166748048,47.39646911621094,9.6,29
Sweet,278.2605285644531,194.7338409423828,369.475341796875,2523.0185546875,117.66197204589844,46.40904235839844,9.6,29
Sweet,282.3168029785156,191.34716796875,376.5806579589844,2440.657958984375,135.65733337402344,57.27073287963867,9.6,29
Sweet,277.44927978515625,189.65383911132807,420.1005859375,2275.936767578125,125.27539825439452,53.32102584838867,9.6,29
Sweet,279.883056640625,194.7338409423828,410.330810546875,2480.098388671875,116.96984100341795,39.49705505371094,9.6,29
Not Sweet,257.9791564941406,162.5604248046875,341.0541687011719,2250.41650390625,116.96984100341795,54.30845260620117,7.0,30
Not Sweet,257.1679077148437,182.0338134765625,373.9161682128906,2471.978271484375,110.04855346679688,52.33359909057617,7.0,30
Not Sweet,272.5817565917969,189.65383911132807,426.3177185058594,2600.7392578125,106.58790588378906,47.39646911621094,7.0,30
Not Sweet,279.883056640625,193.0405120849609,370.363525390625,2693.539794921875,119.04623413085938,53.32102584838867,7.0,30
Not Sweet,307.4657287597656,213.36056518554688,440.5282897949219,2838.541015625,116.27771759033205,48.38389205932617,7.0,30
Not Sweet,252.3003692626953,176.95379638671875,385.4622497558594,2505.618408203125,107.28003692626952,49.37131881713867,7.0,30
Not Sweet,234.4527587890625,165.9470977783203,309.0803527832031,2233.016357421875,89.976806640625,38.50962829589844,7.0,30
Not Sweet,211.73760986328125,154.09373474121094,339.27783203125,2260.856689453125,89.28467559814453,36.5347785949707,7.0,30
Not Sweet,244.1878204345703,176.95379638671875,357.04107666015625,2383.817626953125,101.74300384521484,48.38389205932617,7.0,30
Not Sweet,276.6380310058594,190.50050354003903,400.5610046386719,2574.05908203125,111.43280792236328,43.44676208496094,7.0,30
Not Sweet,240.1315460205078,165.9470977783203,344.6068115234375,2344.377197265625,110.04855346679688,48.38389205932617,7.0,30
Not Sweet,236.0752716064453,165.9470977783203,341.9423217773437,2332.777099609375,105.8957748413086,47.39646911621094,7.0,30
Not Sweet,249.05535888671875,171.02711486816406,366.8108520507813,2387.297607421875,105.20364379882812,45.42161560058594,7.0,30
Not Sweet,139.53590393066406,112.60696411132812,274.4420166015625,2407.017822265625,101.74300384521484,40.48448181152344,7.0,30
Not Sweet,225.5289459228516,149.8603973388672,296.6460876464844,2390.777587890625,112.12493896484376,46.40904235839844,7.0,30
Not Sweet,223.90643310546875,162.5604248046875,315.2974853515625,2488.21826171875,110.74068450927734,50.35874557495117,7.0,30
Not Sweet,266.0917053222656,188.80715942382807,393.4557189941406,2336.25732421875,106.58790588378906,43.44676208496094,7.0,30
Not Sweet,259.6016845703125,172.720458984375,384.5740966796875,2314.217041015625,119.04623413085938,55.29587936401367,7.0,30
Not Sweet,236.8865203857422,173.56712341308594,341.0541687011719,2263.1767578125,98.28235626220705,38.50962829589844,7.0,30
Not Sweet,281.50555419921875,195.5805206298828,417.4360961914063,2561.298828125,120.43048858642578,52.33359909057617,7.0,30
Not Sweet,270.1479797363281,186.26715087890625,395.2320556640625,2372.217529296875,109.3564224243164,45.42161560058594,7.0,30
Not Sweet,278.2605285644531,197.2738494873047,417.4360961914063,2654.099609375,115.58558654785156,53.32102584838867,7.0,30
Not Sweet,266.9029541015625,184.5738220214844,407.6663208007813,2452.258056640625,119.73835754394533,52.33359909057617,7.0,30
Not Sweet,243.37657165527344,164.25376892089844,337.50152587890625,2647.139404296875,107.97216033935548,39.49705505371094,7.0,30
Not Sweet,236.0752716064453,165.10043334960938,331.2843933105469,2314.217041015625,107.97216033935548,50.35874557495117,7.0,30
Not Sweet,249.05535888671875,175.26046752929688,379.2451171875,2393.09765625,111.43280792236328,48.38389205932617,7.0,30
Not Sweet,242.5653076171875,171.873779296875,387.2385864257813,2306.096923828125,113.50920104980467,55.29587936401367,7.0,30
Not Sweet,279.883056640625,188.80715942382807,397.89654541015625,2546.21875,112.81707000732422,47.39646911621094,7.0,30
Not Sweet,285.56182861328125,204.04721069335932,418.3242492675781,2854.781005859375,108.66429138183594,46.40904235839844,7.0,30
Not Sweet,291.2406311035156,205.74053955078125,420.1005859375,2656.419677734375,114.8934555053711,53.32102584838867,7.0,30
Not Sweet,276.6380310058594,193.88717651367188,410.330810546875,2650.61962890625,117.66197204589844,50.35874557495117,7.0,30
Not Sweet,232.8302459716797,158.32708740234375,336.6133728027344,2374.53759765625,111.43280792236328,46.40904235839844,7.0,30
Not Sweet,232.0189971923828,162.5604248046875,343.7186584472656,2415.1376953125,114.8934555053711,47.39646911621094,6.6,31
Not Sweet,224.7176971435547,149.01373291015625,295.7579040527344,2303.777099609375,108.66429138183594,34.5599250793457,6.6,31
Not Sweet,189.833724975586,154.09373474121094,325.0672607421875,2338.5771484375,116.27771759033205,46.40904235839844,6.6,31
Not Sweet,217.41639709472656,165.9470977783203,359.70556640625,2622.779296875,119.04623413085938,46.40904235839844,6.6,31
Not Sweet,256.3566589355469,180.3404693603516,381.90960693359375,2524.1787109375,114.20132446289062,45.42161560058594,6.6,31
Not Sweet,217.41639709472656,165.9470977783203,336.6133728027344,2381.49755859375,115.58558654785156,47.39646911621094,6.6,31
Not Sweet,267.7142333984375,182.88047790527344,381.0214538574219,2490.538330078125,110.74068450927734,32.5850715637207,6.6,31
Not Sweet,259.6016845703125,183.72715759277344,376.5806579589844,2345.537353515625,108.66429138183594,34.5599250793457,6.6,31
Not Sweet,299.3531799316406,198.9671936035156,403.2254943847656,2911.621337890625,123.8911361694336,49.37131881713867,6.6,31
Not Sweet,245.81033325195312,182.0338134765625,381.90960693359375,2538.0986328125,108.66429138183594,42.45933532714844,6.6,31
Not Sweet,260.4129333496094,179.49380493164062,354.3765869140625,2078.7353515625,115.58558654785156,37.52220153808594,6.6,31
Not Sweet,205.24757385253903,149.8603973388672,313.5211486816406,2147.17578125,113.50920104980467,48.38389205932617,6.6,31
Not Sweet,228.7739715576172,155.78707885742188,320.6264343261719,2091.495361328125,107.97216033935548,45.42161560058594,6.6,31
Not Sweet,239.32028198242188,165.9470977783203,329.508056640625,2098.45556640625,109.3564224243164,45.42161560058594,6.6,31
Not Sweet,242.5653076171875,167.64044189453125,344.6068115234375,2149.495849609375,104.5115203857422,43.44676208496094,6.6,31
Not Sweet,235.26400756835932,162.5604248046875,335.7251892089844,2258.53662109375,104.5115203857422,41.47190856933594,6.6,31
Not Sweet,193.88999938964844,146.47372436523438,310.8566589355469,2157.615966796875,112.12493896484376,50.35874557495117,6.6,31
Not Sweet,167.1185760498047,136.31369018554688,297.53424072265625,2106.575439453125,107.97216033935548,45.42161560058594,6.6,31
Not Sweet,232.8302459716797,170.18045043945312,333.9488830566406,2149.495849609375,110.74068450927734,44.43418884277344,6.6,31
Not Sweet,248.2440948486328,170.18045043945312,367.6990356445313,2135.57568359375,108.66429138183594,43.44676208496094,6.6,31
Not Sweet,267.7142333984375,179.49380493164062,383.6859436035156,2291.016845703125,116.96984100341795,45.42161560058594,6.6,31
Not Sweet,227.1514587402344,175.26046752929688,390.7912292480469,2449.93798828125,121.12261962890624,49.37131881713867,6.6,31
Not Sweet,241.75405883789065,177.80047607421875,351.71209716796875,2417.457763671875,112.12493896484376,40.48448181152344,6.6,31
Not Sweet,269.33673095703125,193.88717651367188,405.0018310546875,2556.658935546875,121.12261962890624,53.32102584838867,6.6,31
Not Sweet,254.734130859375,178.6471405029297,354.3765869140625,2411.65771484375,117.66197204589844,47.39646911621094,6.6,31
Not Sweet,257.9791564941406,182.88047790527344,376.5806579589844,2456.898193359375,114.20132446289062,48.38389205932617,6.6,31
Not Sweet,239.32028198242188,166.7937774658203,345.4949645996094,2456.898193359375,116.96984100341795,50.35874557495117,6.6,31
Not Sweet,235.26400756835932,152.40040588378906,313.5211486816406,2033.4949951171875,110.74068450927734,45.42161560058594,6.6,31
Not Sweet,235.26400756835932,164.25376892089844,327.73175048828125,2136.73583984375,111.43280792236328,50.35874557495117,6.6,31
Not Sweet,244.1878204345703,167.64044189453125,341.9423217773437,2308.4169921875,116.27771759033205,50.35874557495117,6.6,31
Not Sweet,289.6181030273437,200.6605224609375,388.1267395019531,2604.21923828125,107.28003692626952,41.47190856933594,6.6,31
Not Sweet,282.3168029785156,194.7338409423828,397.89654541015625,2581.01904296875,114.20132446289062,39.49705505371094,6.6,31
Not Sweet,309.0882263183594,209.1272125244141,422.76507568359375,2557.81884765625,132.88882446289062,54.30845260620117,7.0,32
Not Sweet,306.65447998046875,207.4338836669922,418.3242492675781,2597.259033203125,134.2730712890625,57.27073287963867,7.0,32
Not Sweet,260.4129333496094,174.41378784179688,390.7912292480469,2310.737060546875,136.34945678710938,61.220436096191406,7.0,32
Not Sweet,277.44927978515625,188.80715942382807,382.79779052734375,2416.2978515625,127.3517837524414,56.28330612182617,7.0,32
Not Sweet,297.73065185546875,204.04721069335932,419.21240234375,2519.53857421875,133.58094787597656,56.28330612182617,7.0,32
Not Sweet,325.3133544921875,220.1339111328125,442.30462646484375,2806.060791015625,142.57862854003906,54.30845260620117,7.0,32
Not Sweet,337.482177734375,231.1406097412109,478.7192687988281,2778.220458984375,148.11566162109375,58.25815582275391,7.0,32
Not Sweet,321.257080078125,219.2872467041016,456.5152282714844,2759.660400390625,147.4235382080078,56.28330612182617,7.0,32
Not Sweet,306.65447998046875,202.35386657714844,415.6597595214844,2618.139404296875,139.11798095703125,54.30845260620117,7.0,32
Not Sweet,286.3730773925781,192.19384765625,372.1398315429688,2562.458984375,125.96752166748048,44.43418884277344,7.0,32
Not Sweet,287.99560546875,192.19384765625,369.475341796875,2478.938232421875,126.65965270996094,46.40904235839844,7.0,32
Not Sweet,283.1280822753906,197.2738494873047,403.2254943847656,2619.29931640625,125.96752166748048,46.40904235839844,7.0,32
Not Sweet,266.0917053222656,182.0338134765625,397.0083618164063,2382.657470703125,134.2730712890625,61.220436096191406,7.0,32
Not Sweet,275.0155334472656,194.7338409423828,375.6924743652344,2396.57763671875,122.5068817138672,52.33359909057617,7.0,32
Not Sweet,270.1479797363281,196.4271850585937,410.330810546875,2594.939208984375,123.8911361694336,53.32102584838867,7.0,32
Not Sweet,275.0155334472656,185.4204864501953,389.0149230957031,2557.81884765625,127.3517837524414,56.28330612182617,7.0,32
Not Sweet,262.0354309082031,185.4204864501953,389.903076171875,2473.13818359375,122.5068817138672,54.30845260620117,7.0,32
Not Sweet,240.9427947998047,166.7937774658203,345.4949645996094,2190.09619140625,112.12493896484376,50.35874557495117,7.0,32
Not Sweet,252.3003692626953,172.720458984375,357.9292297363281,2187.776123046875,119.73835754394533,51.34617233276367,7.0,32
Not Sweet,269.33673095703125,187.9604949951172,373.0279846191406,2365.25732421875,125.96752166748048,54.30845260620117,7.0,32
Not Sweet,294.48565673828125,201.5072021484375,428.9822082519531,2641.33935546875,128.04391479492188,56.28330612182617,7.0,32
Not Sweet,307.4657287597656,209.9738922119141,431.6466674804688,2615.8193359375,132.19668579101562,54.30845260620117,7.0,32
Not Sweet,309.8995056152344,209.9738922119141,429.870361328125,2723.7001953125,132.19668579101562,55.29587936401367,7.0,32
Not Sweet,307.4657287597656,209.1272125244141,409.442626953125,2826.94091796875,130.12030029296875,51.34617233276367,7.0,32
Not Sweet,305.8432312011719,220.98057556152344,473.3902893066406,2895.38134765625,132.88882446289062,52.33359909057617,7.0,32
Not Sweet,313.1445007324219,219.2872467041016,456.5152282714844,2780.54052734375,134.9652099609375,58.25815582275391,7.0,32
Not Sweet,303.4094543457031,209.9738922119141,435.1993408203125,2670.339599609375,126.65965270996094,55.29587936401367,7.0,32
Not Sweet,297.73065185546875,202.35386657714844,433.4230041503906,2574.05908203125,137.7337188720703,57.27073287963867,7.0,32
Not Sweet,301.78692626953125,212.513900756836,444.9691162109375,2726.02001953125,140.5022430419922,54.30845260620117,7.0,32
Not Sweet,318.82330322265625,221.82725524902344,468.0613098144531,2639.01953125,124.58326721191406,49.37131881713867,7.0,32
Not Sweet,301.78692626953125,211.667221069336,464.5086669921875,2822.30078125,123.19900512695312,50.35874557495117,7.0,32
Not Sweet,275.0155334472656,194.7338409423828,417.4360961914063,2504.45849609375,122.5068817138672,52.33359909057617,7.0,32
Not Sweet,247.432846069336,176.95379638671875,360.5937194824219,2165.736083984375,106.58790588378906,37.52220153808594,7.8,33
Not Sweet,272.5817565917969,177.80047607421875,333.0606994628906,2176.176025390625,119.04623413085938,47.39646911621094,7.8,33
Not Sweet,279.883056640625,178.6471405029297,359.70556640625,2241.136474609375,132.19668579101562,54.30845260620117,7.8,33
Not Sweet,298.5419311523437,202.35386657714844,405.0018310546875,2336.25732421875,137.04159545898438,53.32102584838867,7.8,33
Not Sweet,261.22418212890625,191.34716796875,391.6793823242188,2724.860107421875,124.58326721191406,43.44676208496094,7.8,33
Not Sweet,299.3531799316406,204.04721069335932,435.1993408203125,2732.980224609375,134.9652099609375,50.35874557495117,7.8,33
Not Sweet,265.28045654296875,187.11383056640625,364.1463928222656,2345.537353515625,118.3541030883789,47.39646911621094,7.8,33
Not Sweet,272.5817565917969,189.65383911132807,387.2385864257813,2579.859130859375,125.27539825439452,49.37131881713867,7.8,33
Not Sweet,277.44927978515625,185.4204864501953,387.2385864257813,2440.657958984375,138.4258575439453,52.33359909057617,7.8,33
Not Sweet,286.3730773925781,204.8938751220703,405.8899841308594,2524.1787109375,132.19668579101562,50.35874557495117,7.8,33
Not Sweet,266.0917053222656,182.0338134765625,378.3569641113281,2423.2578125,123.19900512695312,52.33359909057617,7.8,33
Not Sweet,237.69778442382807,167.64044189453125,329.508056640625,2068.295166015625,109.3564224243164,50.35874557495117,7.8,33
Not Sweet,190.6449737548828,131.23367309570312,270.001220703125,1726.0927734375,112.81707000732422,53.32102584838867,7.8,33
Not Sweet,243.37657165527344,164.25376892089844,314.4093017578125,2013.77490234375,114.8934555053711,49.37131881713867,7.8,33
Not Sweet,251.48912048339844,175.26046752929688,335.7251892089844,2125.1357421875,116.96984100341795,50.35874557495117,7.8,33
Not Sweet,263.657958984375,185.4204864501953,405.8899841308594,2557.81884765625,117.66197204589844,42.45933532714844,7.8,33
Not Sweet,238.509033203125,184.5738220214844,377.46881103515625,2594.939208984375,112.81707000732422,41.47190856933594,7.8,33
Not Sweet,238.509033203125,165.10043334960938,343.7186584472656,2111.215576171875,131.5045623779297,57.27073287963867,7.8,33
Not Sweet,258.7904052734375,181.1871490478516,375.6924743652344,2161.095947265625,128.04391479492188,52.33359909057617,7.8,33
Not Sweet,269.33673095703125,184.5738220214844,388.1267395019531,2245.776611328125,119.04623413085938,44.43418884277344,7.8,33
Not Sweet,253.92288208007807,169.3337860107422,376.5806579589844,2390.777587890625,119.73835754394533,42.45933532714844,7.8,33
Not Sweet,259.6016845703125,180.3404693603516,395.2320556640625,2347.857421875,123.8911361694336,51.34617233276367,7.8,33
Not Sweet,211.73760986328125,143.08705139160156,329.508056640625,2310.737060546875,112.12493896484376,39.49705505371094,7.8,33
Not Sweet,264.4692077636719,185.4204864501953,353.4884338378906,2288.69677734375,110.74068450927734,42.45933532714844,7.8,33
Not Sweet,257.1679077148437,173.56712341308594,379.2451171875,2100.775390625,114.8934555053711,52.33359909057617,7.8,33
Not Sweet,228.7739715576172,164.25376892089844,345.4949645996094,2139.0556640625,111.43280792236328,49.37131881713867,7.8,33
Not Sweet,240.9427947998047,180.3404693603516,360.5937194824219,2284.056884765625,112.81707000732422,46.40904235839844,7.8,33
Not Sweet,291.2406311035156,207.4338836669922,418.3242492675781,2674.979736328125,105.8957748413086,40.48448181152344,7.8,33
Not Sweet,240.9427947998047,171.873779296875,370.363525390625,2374.53759765625,117.66197204589844,51.34617233276367,7.8,33
Not Sweet,244.1878204345703,158.32708740234375,333.9488830566406,2329.297119140625,122.5068817138672,50.35874557495117,7.8,33
Not Sweet,250.6778564453125,177.80047607421875,364.1463928222656,2098.45556640625,124.58326721191406,49.37131881713867,7.8,33
Not Sweet,269.33673095703125,183.72715759277344,372.1398315429688,2281.73681640625,112.81707000732422,44.43418884277344,7.8,33
Sweet,245.81033325195312,151.55372619628906,336.6133728027344,2315.376953125,130.12030029296875,48.38389205932617,9.0,34
Sweet,254.734130859375,182.0338134765625,384.5740966796875,2524.1787109375,112.12493896484376,38.50962829589844,9.0,34
Sweet,271.7705078125,193.0405120849609,396.1202087402344,2400.0576171875,123.19900512695312,51.34617233276367,9.0,34
Sweet,254.734130859375,183.72715759277344,370.363525390625,2418.617919921875,103.12725830078124,39.49705505371094,9.0,34
Sweet,212.5488739013672,176.95379638671875,366.8108520507813,2389.61767578125,125.96752166748048,50.35874557495117,9.0,34
Sweet,182.5324249267578,155.78707885742188,318.8501281738281,2256.216552734375,107.97216033935548,35.5473518371582,9.0,34
Sweet,224.7176971435547,163.4071044921875,320.6264343261719,2200.5361328125,107.97216033935548,31.597644805908203,9.0,34
Sweet,259.6016845703125,168.4871063232422,360.5937194824219,2398.897705078125,120.43048858642578,37.52220153808594,9.0,34
Sweet,296.9194030761719,193.88717651367188,370.363525390625,2546.21875,128.04391479492188,48.38389205932617,9.0,34
Sweet,193.88999938964844,160.86709594726562,341.9423217773437,2216.7763671875,118.3541030883789,48.38389205932617,9.0,34
Sweet,267.7142333984375,183.72715759277344,409.442626953125,2670.339599609375,116.27771759033205,40.48448181152344,9.0,34
Sweet,243.37657165527344,162.5604248046875,365.0345458984375,2358.29736328125,125.96752166748048,48.38389205932617,9.0,34
Sweet,181.7211761474609,138.0070343017578,309.968505859375,2324.6572265625,115.58558654785156,35.5473518371582,9.0,34
Sweet,266.0917053222656,167.64044189453125,306.4158630371094,2375.697509765625,114.8934555053711,33.5724983215332,9.0,34
Sweet,277.44927978515625,193.88717651367188,393.4557189941406,2390.777587890625,118.3541030883789,42.45933532714844,9.0,34
Sweet,264.4692077636719,182.88047790527344,377.46881103515625,2301.45703125,125.27539825439452,49.37131881713867,9.0,34
Sweet,276.6380310058594,187.9604949951172,381.90960693359375,2389.61767578125,122.5068817138672,49.37131881713867,9.0,34
Sweet,269.33673095703125,185.4204864501953,387.2385864257813,2338.5771484375,125.96752166748048,51.34617233276367,9.0,34
Sweet,253.92288208007807,170.18045043945312,386.3504333496094,2156.455810546875,121.12261962890624,39.49705505371094,9.0,34
Sweet,192.2674865722656,134.620361328125,314.4093017578125,2147.17578125,116.96984100341795,45.42161560058594,9.0,34
Sweet,275.8267822265625,187.11383056640625,388.1267395019531,2415.1376953125,124.58326721191406,52.33359909057617,9.0,34
Sweet,278.2605285644531,198.9671936035156,425.4295349121094,2721.380126953125,112.81707000732422,30.610218048095703,9.0,34
Sweet,235.26400756835932,167.64044189453125,405.8899841308594,2593.779052734375,114.20132446289062,31.597644805908203,9.0,34
Sweet,249.05535888671875,176.1071319580078,315.2974853515625,2461.5380859375,123.8911361694336,55.29587936401367,9.0,34
Sweet,263.657958984375,183.72715759277344,376.5806579589844,2491.698486328125,117.66197204589844,48.38389205932617,9.0,34
Sweet,235.26400756835932,175.26046752929688,355.2647705078125,2336.25732421875,107.97216033935548,38.50962829589844,9.0,34
Sweet,257.1679077148437,175.26046752929688,370.363525390625,2509.098388671875,117.66197204589844,47.39646911621094,9.0,34
Sweet,191.45623779296875,126.1536636352539,273.5538635253906,2227.21630859375,116.96984100341795,45.42161560058594,9.0,34
Sweet,188.21121215820312,143.9337158203125,287.76446533203125,2466.17822265625,114.20132446289062,39.49705505371094,9.0,34
Sweet,238.509033203125,174.41378784179688,395.2320556640625,2497.498291015625,125.96752166748048,47.39646911621094,9.0,34
Sweet,260.4129333496094,184.5738220214844,371.2516784667969,2633.219482421875,117.66197204589844,44.43418884277344,9.0,34
Sweet,177.66488647460938,143.9337158203125,271.77752685546875,2260.856689453125,119.73835754394533,45.42161560058594,9.0,34
Sweet,250.6778564453125,171.02711486816406,360.5937194824219,2382.657470703125,121.12261962890624,47.39646911621094,8.2,35
Sweet,183.3436737060547,137.1603546142578,313.5211486816406,2306.096923828125,131.5045623779297,50.35874557495117,8.2,35
Sweet,244.1878204345703,176.95379638671875,318.8501281738281,2382.657470703125,128.7360382080078,48.38389205932617,8.2,35
Sweet,283.1280822753906,191.34716796875,393.4557189941406,2422.097900390625,130.12030029296875,55.29587936401367,8.2,35
Sweet,283.9393310546875,192.19384765625,379.2451171875,2296.81689453125,147.4235382080078,60.233009338378906,8.2,35
Sweet,299.3531799316406,215.05389404296875,441.4164733886719,2661.0595703125,139.11798095703125,55.29587936401367,8.2,35
Sweet,318.82330322265625,218.44058227539065,470.7257995605469,2607.69921875,139.8101043701172,58.25815582275391,8.2,35
Sweet,287.1843566894531,193.0405120849609,405.0018310546875,2614.6591796875,139.8101043701172,47.39646911621094,8.2,35
Sweet,272.5817565917969,182.0338134765625,389.903076171875,2523.0185546875,133.58094787597656,48.38389205932617,8.2,35
Sweet,275.8267822265625,177.80047607421875,343.7186584472656,2521.858642578125,130.12030029296875,48.38389205932617,8.2,35
Sweet,242.5653076171875,171.873779296875,338.3896789550781,2476.6181640625,116.96984100341795,40.48448181152344,8.2,35
Sweet,254.734130859375,172.720458984375,342.8305053710937,2698.179931640625,116.96984100341795,35.5473518371582,8.2,35
